Date,AAPL_strategy_return,AAPL_next_return_1d,TSLA_strategy_return,TSLA_next_return_1d,MSFT_strategy_return,MSFT_next_return_1d,BTC-USD_strategy_return,BTC-USD_next_return_1d,portfolio_strategy_return,portfolio_market_return,portfolio_cum_strat,portfolio_cum_mkt
2020-11-11,-0.0,-0.0023432605408881,-0.0,-0.01287374576728,-0.0,-0.0051258095560428,0.011346978556691,0.0366213273499003,0.00283674463917275,0.004069627871422349,1.1621187116332559,1.8913539536507282
2020-11-12,0.0,0.0004195723265383,-0.0,-0.0079171462831602,0.0,0.0049665991469165,0.0007872401858646,0.0025475527174214,0.00019681004646615,4.144476928999961e-06,1.1623474282708917,1.8913617923235537
2020-11-13,0.0,0.0087203979407033,-0.0,-0.0010037182511209,0.0,0.0033255230481685,-0.004684193352935,-0.0153004565803417,-0.00117104833823375,-0.0010645634606477002,1.1609862632465646,1.889348317668581
2020-11-14,,,,,,,-0.0021304836717491,-0.0070045935965815,-0.000532620917937275,-0.001751148399145375,1.1603678976773217,1.8860397883866677
2020-11-15,,,,,,,0.0143926768903113,0.0476650213526046,0.003598169222577825,0.01191625533815115,1.1645430977336115,1.9085143200829957
2020-11-16,-0.0,-0.0075643837615385,0.0,0.0821387925017795,-0.0,-0.0127515167508152,0.0167132814873987,0.0555927693728297,0.004178320371849675,0.02935391534056387,1.169408931882769,1.964536687860966
2020-11-17,-0.0,-0.0113913165632412,0.0,0.1019677586611877,-0.0,-0.0131835851045253,0.0027002460461947,0.0089881529009852,0.000675061511548675,0.021595252473601598,1.1701983548439443,2.0069613536289768
2020-11-18,0.0,0.0051680596203225,0.0,0.0259535183245156,0.0,0.0063481088515349,0.000218859183267,0.0007348899162549,5.471479581675e-05,0.009551144178156975,1.1702623820079947,2.026130130877476
2020-11-19,-0.0,-0.0109573324794214,-0.0,-0.0193482550207578,-0.0,-0.0095565026053151,0.0132080840361831,0.045137820846602,0.003302021009045775,0.0013189326852769256,1.174126612979481,2.0288024601317147
2020-11-20,-0.0,-0.0297428300703315,0.0,0.0658482750160953,-0.0,-0.0013308176669076,0.00032899621016,0.0011233347035009,8.224905254e-05,0.008974490495589276,1.1742231837809607,2.047009928527595
2020-11-21,,,,,,,-0.0002937851556034,-0.0146028899645388,-7.344628890085e-05,-0.0036507224911347,1.1741369414457707,2.0395368633419433
2020-11-22,,,,,,,-0.0,-0.0003201338459302,0.0,-8.003346148255e-05,1.1741369414457707,2.039373632146949
2020-11-23,0.0,0.0115943310765513,0.0141390629799219,0.0642521785331859,0.0,0.0178478514165068,0.0,0.0404780466326257,0.003534765744980475,0.033543101914717426,1.1782872404863094,2.1077805497322415
2020-11-24,0.0,0.0074671010476199,0.0078592948259077,0.0335265862383566,0.0,4.660716855298119e-05,-0.0,-0.0196438278478776,0.001964823706476925,0.00534911665166297,1.180602367189456,2.119055313768866
2020-11-25,0.0,0.0048264751831261,0.004812410252468,0.0204877958527087,0.0,0.0063591739638557,-0.0239002363912808,-0.0844270672263948,-0.0047719565347032,-0.013188405556676075,1.1749685840084603,2.0911083528938526
2020-11-26,,,,,,,-0.0002797735795838,-0.0024617591448197,-6.994339489595e-05,-0.000615439786204925,1.1748864027167987,2.0898214016162164
2020-11-27,0.0,0.0210994833453903,-0.0076652488686467,-0.0310024396453861,-0.0,-0.0053896881315466,0.0,0.0355972291575479,-0.001916312217161675,0.005076146181501375,1.1726349535494953,2.1004296405440503
2020-11-28,,,,,,,0.0,0.0259671253873197,0.0,0.006491781346829925,1.1726349535494953,2.1140651705048628
2020-11-29,,,,,,,0.0214471935702279,0.0796783280139663,0.005361798392556975,0.019919582003491577,1.178922385758493,2.1561764650294597
2020-11-30,0.0,0.030827463176914,0.0074685485294498,0.0302325650790993,0.0,0.0099969435256968,-0.0002725934080147,-0.0419262595104428,0.001798988780358775,0.007282678067816824,1.1810432539033862,2.1718792040816726
2020-12-01,0.0010110824288197,0.0029334580293851,-0.0066946127857382,-0.0272589986893193,-0.0,-0.0038854219391005,0.0052825896104721,0.0211718231851947,-0.00010023518661160004,-0.0017597848534599992,1.1809248718124348,2.168057163954785
2020-12-02,-0.0005229399415208,-0.0011373924824078,0.0105766837471857,0.0431770706457872,-0.0,-0.0052466822872232,-0.0002618796309076,0.0127235806801757,0.002447966043689325,0.012379144139082974,1.1838157357987797,2.1948958560891527
2020-12-03,-0.0,-0.0056125536249643,0.0023540359759319,0.0095385302806909,0.0,0.0005602171695837,-0.0,-0.0383449490580797,0.000588508993982975,-0.00846468880819235,1.184512422006516,2.176316745700967
2020-12-04,0.0,0.0122699362927105,0.0172099315926233,0.0713141326897253,-0.000488976087637,-0.0003265980554479,0.0,0.0243032374235974,0.004180238876246575,0.026890177087646325,1.1894639668823848,2.2348382883916766
2020-12-05,,,,,,,0.0,0.0099659772451541,0.0,0.002491494311288525,1.1894639668823848,2.2404063752738543
2020-12-06,,,,,,,-0.0,-0.0079343124104087,0.0,-0.001983578102602175,1.1894639668823848,2.2359623542469307
2020-12-07,0.0,0.0050909663345282,-0.0002414042213607,0.012652697560912,-0.0062893903709739,0.0080264511056162,-0.0,-0.0453576006387062,-0.00163269864808365,-0.004896871409412449,1.1875219306717115,2.2250131341218964
2020-12-08,-0.0,-0.0209037022861356,-0.0,-0.0698590426253157,-0.0007772178022508,-0.0194897037396011,0.0,0.0127050733090372,-0.0001943044505627,-0.0243868438355038,1.1872911898754412,2.170752086288121
2020-12-09,0.0,0.0119888707562105,0.0081786072197382,0.0373709576785941,-0.0,-0.006043492707235,-0.0,-0.0155721211566165,0.00204465180493455,0.006936053642738277,1.1897187869498032,2.1858085392037014
2020-12-10,-0.0,-0.0067348703192,-0.0060285070053356,-0.0272377673758681,0.0,0.0130153507657693,-0.0,-0.0112832181097805,-0.0015071267513339,-0.008060126259769824,1.1879257299394266,2.1681906463980365
2020-12-11,-0.0,-0.0051466320969436,0.0108480991453648,0.0489188533057269,0.0,0.0044075924396604,0.0,0.0412401517213796,0.0027120247863412,0.022354991342455825,1.1911474139633549,2.2166605295270583
2020-12-12,,,,,,,0.0,0.0180138669839808,0.0,0.0045034667459952,1.1911474139633549,2.226643186508943
2020-12-13,,,,,,,0.0,0.0054466426552663,0.0,0.001361660663816575,1.1911474139633549,2.2296751189483675
2020-12-14,0.0,0.0500902126101165,-0.002265585971104,-0.0102840319661164,-0.0,-0.0003269160673512,0.0,0.0088551352599814,-0.000566396492776,0.012083599959157575,1.1904727522457068,2.2566176211246267
2020-12-15,-0.0,-0.0005473807646724,-0.0037753946421746,-0.0165495396447925,0.0,0.0240510265368896,0.0,0.0975183630951452,-0.00094384866054365,0.026118117305642473,1.189349126133086,2.3155562248671395
2020-12-16,0.0,0.0069635070767188,0.0132848316533893,0.0531978185642549,0.0,0.0006383235958813,0.0176345085777668,0.0701324513386734,0.0077298350577890244,0.0327330251438821,1.1985425987042202,2.391351384997788
2020-12-17,-0.0,-0.015850713376097,0.0144641905428431,0.059612778969587,-0.0,-0.0037825055345548,0.0037505971909211,0.0145931358228841,0.0045536969334410505,0.013643173970454824,1.204000398460538,2.423977007967801
2020-12-18,0.0,0.0123953784106625,-0.0002427596689296,-0.0649496818937741,0.0,0.0182989063500076,0.0081084278614988,0.031630751548372,0.0019664170481423003,-0.0006561613961830019,1.2063679653700412,2.4223864878299373
2020-12-19,,,,,,,-0.0002563710721186,-0.0164449045498559,-6.409276802965e-05,-0.004111226137463975,1.2062906459078784,2.412427509186131
2020-12-20,,,,,,,-0.0084287091935228,-0.0287176564791031,-0.0021071772983807,-0.007179414119775775,1.2037487776435722,2.395107693063745
2020-12-21,0.0,0.0284643238360662,-0.0036063860727113,-0.0146492690263622,0.0048401729762679,0.0060649888475481,0.011935689856275,0.0429743340958057,0.0032923691899579,0.01571359443826445,1.2077119630315354,2.432743443988516
2020-12-22,-0.0046288206444468,-0.006975876538337,-0.0002304507684439,0.0088077720741002,-0.0009556137480166,-0.0130391002471008,-0.0061901806338947,-0.0227760554380335,-0.0030012664487005,-0.008495815037342775,1.2040872976371946,2.4120753056550814
2020-12-23,0.0044755637517355,0.007712207064437,0.0,0.0244434951892225,0.0,0.0078272891569333,0.0060640352445896,0.0212811909406129,0.002634899749081275,0.015316045587801426,1.2072599469556107,2.4490187609977045
2020-12-24,-0.0005803255488641,0.0357657254208978,0.0,0.002901307404113,0.0,0.009921543226278,0.0110332267706295,0.0391322794093809,0.00261322530544135,0.021930213865167428,1.210414789199241,2.5027262661861913
2020-12-25,,,,,,,0.018929856714562,0.0718532783280949,0.0047324641786405,0.017963319582023726,1.216143033830423,2.5476835379320186
2020-12-26,,,,,,,-0.0016462634579542,-0.0062314920850786,-0.00041156586448855,-0.00155787302126965,1.2156425108713629,2.5437145704815416
2020-12-27,,,,,,,0.0088495901775674,0.0309266348558869,0.00221239754439185,0.007731658713971725,1.218331995377273,2.5633817034062623
2020-12-28,-0.0,-0.0133147327361345,0.0,0.0034655239852265,-0.0,-0.0036006691908072,0.0029374813752087,0.010250355112868,0.000734370343802175,-0.0007998807072118002,1.2192267022635834,2.561331303836488
2020-12-29,-0.0,-0.0085266456515512,0.0,0.0432288658824446,-0.0,-0.0110194078048325,0.0156169908907345,0.0540344998503878,0.003904247722683625,0.019429328069112177,1.223986865339331,2.611096250032414
2020-12-30,-0.0,-0.00770268980495,0.0,0.0156739811912225,0.0,0.0033382030204165,0.0016403064582337,0.0055742810380854,0.000410076614558425,0.0042209438611935995,1.2244887937293336,2.622117540719974
2020-12-31,-0.0,-0.0247194104885203,0.0084536516948363,0.0341519718082907,-0.0,-0.0212660165366649,0.0038095027095791,0.0128417084088692,0.0030657886011038497,0.00025206329799367516,1.2282428175153284,2.6227784803150147
2021-01-01,,,,,,,0.0250393867667172,0.0937257763954093,0.0062598466916793,0.023431444098852325,1.2359314292531305,2.6842339676601887
2021-01-02,,,,,,,0.0054959136703328,0.0203800668009754,0.0013739784175832,0.00509501670024385,1.237629572362537,2.6979101845527795
2021-01-03,,,,,,,-0.0063835218568755,-0.0247120003603347,-0.001595880464218875,-0.006178000090083675,1.235654463506064,2.681242495189575
2021-01-04,0.0,0.0123638265893848,0.0018654602117811,0.0073173689061312,0.0,0.000964515089493,0.0175639400872471,0.0631965800061333,0.004857350074757049,0.020960572647785575,1.2416564698067492,2.7374428732963256
2021-01-05,-0.0,-0.0336616906556193,0.0077193174295914,0.0283903022674965,-0.0,-0.0259290366041116,0.0225111079089563,0.0833107141732614,0.0075576063346369255,0.013027572295256749,1.2510404206084036,2.7731051082323286
2021-01-06,0.0,0.0341233979145205,-0.0002725188679742,0.079446563608581,0.0,0.0284568372233313,-0.0002703020210876,0.0691574669750421,-0.00013570522226545,0.05279606643036873,1.2508706478900617,2.9195141497449577
2021-01-07,0.0,0.0086310985687521,0.0205424435222858,0.0784029947046744,0.0,0.0060927733450566,0.0,0.0362338992996023,0.00513561088057145,0.03234019147952136,1.2572946327995533,3.0139317963748815
2021-01-08,-0.0,-0.0232486999626443,-0.0002653959785492,-0.0782141172150082,-0.0,-0.0096985655661706,-0.0,-0.0133111353414933,-6.63489946373e-05,-0.0311181295213291,1.2572112125647041,2.920143876366836
2021-01-09,,,,,,,-0.0,-0.0471525732147494,0.0,-0.01178814330368735,1.2572112125647041,2.8857208018848386
2021-01-10,,,,,,,-0.0,-0.072733159124491,0.0,-0.01818328978112275,1.2572112125647041,2.833248904316753
2021-01-11,-0.0,-0.001395511501284,0.0107225770722123,0.0471529479960064,-0.0,-0.0117706924468615,-0.0099798221395944,-0.0462145021715387,0.0001856887331544749,-0.003056939530919449,1.2574446625220728,2.8245878337402126
2021-01-12,0.0,0.0162266771834957,0.0013757330060882,0.0058509508899942,0.0,0.0065602766288439,0.0196840619928929,0.1000324955050955,0.005264948749745275,0.03216760005185733,1.2640650442258923,2.91544804548731
2021-01-13,-0.0,-0.0151270423301751,-0.0002357075978879,-0.0110135231572978,-0.0,-0.0153461557590492,-0.0001969211376919,0.0501380301116258,-0.00010815718389495,0.002162827216275925,1.2639283265104488,2.9217536558677284
2021-01-14,-0.0,-0.0137306063286677,-0.0054541648646342,-0.0222958544595338,-0.0,-0.0017371421021964,-0.0,-0.0602735897167012,-0.00136354121615855,-0.024509298151774776,1.2622049081429816,2.850143524390028
2021-01-15,0.0,0.0054270841948766,0.0053262829029242,0.0222596291834877,0.0,0.0178230544590722,-0.0,-0.0175755630406774,0.00133157072573105,0.006983551199189775,1.263885623248539,2.870047647617645
2021-01-16,,,,,,,-0.0,-0.0106932881172634,0.0,-0.00267332202931585,1.263885623248539,2.862375086016083
2021-01-17,,,,,,,0.0,0.0234357904285993,0.0,0.005858947607149825,1.263885623248539,2.879145591677062
2021-01-18,,,,,,,-0.0,-0.0152953425074746,0.0,-0.00382383562686865,1.263885623248539,2.8681362121886655
2021-01-19,0.0,0.03285599280311,0.0017274073911336,0.0069859978679069,0.0,0.0364995162019627,-0.0,-0.0144734547919778,0.0004318518477834,0.015467013020250452,1.2644314345903258,2.9124977123264397
2021-01-20,0.0,0.0366586001734279,-0.0002485608994306,-0.0064201562634901,0.0,0.0028082681199939,-0.0,-0.1328368400602007,-6.214022485765e-05,-0.024947532007567247,1.2643528625366633,2.8398380824262093
2021-01-21,0.0,0.0160732281280806,0.0,0.001952642514083,0.0,0.0043560272147098,0.0,0.0707222400546216,0.0,0.023276034477873752,1.2643528625366633,2.9059382515443404
2021-01-22,0.0,0.0276839792035161,0.0,0.0403478061146036,0.0,0.0158442659977333,-0.0,-0.0284228901795673,0.0,0.013863290284071423,1.2643528625366633,2.9462241170730863
2021-01-23,,,,,,,0.0,0.0069146438683416,0.0,0.0017286609670854,1.2643528625366633,2.9513171397045563
2021-01-24,,,,,,,0.0,0.0023851084933719,0.0,0.000596277123342975,1.2643528625366633,2.9530769425986922
2021-01-25,0.0,0.0016794889129407,0.0,0.0025999188207492,0.0,0.0121990588376295,0.0,0.0062860583167834,0.0,0.005691131222025699,1.2643528625366633,2.9698832909877604
2021-01-26,-0.0,-0.0076838395110695,-0.0,-0.0214360847706407,0.0,0.0024532544465065,-0.0,-0.0656221247567502,0.0,-0.023072198647988474,1.2643528625366633,2.901361553736749
2021-01-27,-0.0,-0.0349851829911342,-0.0,-0.0332462401466606,0.0,0.0258910661808906,0.0,0.0996811339422276,0.0,0.014335194246330854,1.2643528625366633,2.9429531351884015
2021-01-28,-0.0,-0.037420603258172,-0.012707495546097,-0.0501537349140389,-0.0,-0.0291718215834391,0.0,0.0254074756858064,-0.00317687388652425,-0.0228346710174609,1.2603361729443185,2.875751768526569
2021-01-29,0.0,0.0165201008603126,-0.0002484177463767,0.0583216728676345,0.0,0.0331522292336583,-0.0,-0.0013656239986477,-6.2104436594175e-05,0.02665709474073942,1.2602579004763785,2.9524109558710308
2021-01-30,,,,,,,-0.0,-0.0337082032846696,0.0,-0.0084270508211674,1.2602579004763785,2.9275308387009344
2021-01-31,,,,,,,0.0,0.0127683704057766,0.0,0.00319209260144415,1.2602579004763785,2.936875788231651
2021-02-01,0.0,0.0063367435162202,0.0,0.0392707265317158,-0.0,-0.0005841989749307,0.0,0.0588336147957078,0.0,0.025964221467178274,1.2602579004763785,3.0131294816188916
2021-02-02,-0.0,-0.0077785952381118,-0.0,-0.0207380653325632,0.0072158838312388,0.0145714325978532,0.0,0.0552459817434074,0.0018039709578097,0.0103251884426464,1.262531369128188,3.0442406113187
2021-02-03,0.0,0.0257580226959897,-0.0,-0.0054991198109066,-0.0005316965456086,-0.0040739693489448,-0.0,-0.0145714701202092,-0.00013292413640215,0.0004033658539822748,1.262363548236266,3.0454685540326123
2021-02-04,-0.0,-0.0030980960404073,0.0,0.0026353496607176,-0.0001296142141629,0.0007849555168957,0.0,0.0329913880914702,-3.2403553540725e-05,0.00832839930716905,1.262322643171443,3.0708324322280225
2021-02-05,0.0,0.0010969244953735,0.0,0.0131302972383458,0.0006698669050729,0.0011148120302866,0.0,0.0294068280787711,0.000167466726268225,0.01118721546069425,1.2625340402119893,3.105186496291045
2021-02-06,,,,,,,-0.0,-0.0092336933808551,0.0,-0.002308423345213775,1.2625340402119893,3.0980184112917644
2021-02-07,,,,,,,0.0,0.1874647376652993,0.0,0.04686618441632483,1.2625340402119893,3.2432107134805337
2021-02-08,-0.0,-0.0065737643769331,-0.0,-0.0161683216431521,0.0032897380804281,0.0053615951135954,0.0,0.0061615239599552,0.000822434520107025,-0.0028047417366336494,1.26357239178947,3.2341143450317373
2021-02-09,-0.0,-0.0045584732753166,-0.0,-0.0525509443039983,-0.002474344080242,-0.0038970910539235,-0.0,-0.0336248860529098,-0.0006185860200605,-0.02365784867153705,1.2627907635725746,3.1576021572705293
2021-02-10,-0.0,-0.0019205059076142,0.0,0.0084987898117356,0.0043403615148254,0.006877557009679,0.0114639712574457,0.0665910372634968,0.003951083193067775,0.020011719544324298,1.2677801549348875,3.220791206074381
2021-02-11,0.0,0.001776203661479,0.0,0.0054949009034128,-0.000631093710926,0.0020449543856755,-0.001498113209807,-0.0084426238396763,-0.00053230173018325,0.00021835877772275,1.2671053133649237,3.221494494105439
2021-02-12,-0.0,-0.0161040693965389,-0.0,-0.0243836608236717,-0.0,-0.0052655010844903,-0.0014817324287354,-0.0084062137732313,-0.00037043310718385,-0.01353986126948305,1.2666359356065648,3.1778759055748482
2021-02-13,,,,,,,0.0060364545645059,0.0342162359569755,0.001509113641126475,0.008554058989243876,1.2685474331753297,3.2050596435316323
2021-02-14,,,,,,,-0.0027704953510961,-0.0158512610945837,-0.000692623837774025,-0.003962815273645925,1.2676688069837654,3.192358584223299
2021-02-15,,,,,,,0.0049010551074016,0.0261718837520321,0.0012252637768504,0.006542970938008025,1.2692220356540058,3.2132460936635727
2021-02-16,-0.0,-0.0176440761976051,0.0,0.0024238672272682,0.0,0.0043594934367983,0.0117690190518446,0.0599419602773032,0.00294225476296115,0.012270311185941149,1.2729564102336641,3.252673623149835
2021-02-17,-0.0,-0.008636517719725,-0.0,-0.0134936910453242,-0.0,-0.0016787631924209,-0.0017512763132364,-0.0089975045965789,-0.0004378190783091,-0.00820161913851225,1.272399085631408,3.2259964329108755
2021-02-18,0.0,0.0012337562063018,0.002317743264418,-0.0077218335337335,-0.0,-0.011567406281402,-0.0001944094631163,0.0814309690047518,0.0005308334503254249,0.015843871348979525,1.2730745176282245,3.277108705366182
2021-02-19,0.0161718052497484,-0.0297990514510422,0.0246857573858258,-0.0854984585555993,-0.0,-0.0268083473672967,0.0,0.003782318501482,0.010214390658893551,-0.03458088471811405,1.2860781980891618,3.1637833870171863
2021-02-20,,,,,,,0.0,0.0256762587859173,0.0,0.006419064696479325,1.2860781980891618,3.184091917264096
2021-02-21,,,,,,,-0.0,-0.0579184596353103,0.0,-0.014479614908827576,1.2860781980891618,3.1379874924678015
2021-02-22,-0.0005615395103286,-0.0011112374844622,-0.000289375857042,-0.0219174294299173,-0.0,-0.0052876041074377,-0.0,-0.0993019854185399,-0.00021272884184265,-0.031904564110089274,1.2858046121635631,3.0378713693377044
2021-02-23,0.0019167915823887,-0.004051903927096,-0.0171485824430307,0.0617880726639228,0.0,0.0054871160874097,0.0,0.0180423268866849,-0.0038079477151605,0.02031640292773035,1.280908335428532,3.099589988119785
2021-02-24,0.0201571448215437,-0.0347828549249494,0.0200273523098728,-0.0805908249604527,-0.0,-0.0237049950985887,-0.0,-0.0525392420094518,0.010046124282854126,-0.04790447924836065,1.293776499761191,2.9511057438554746
2021-02-25,-0.0014361925686168,0.0022316635553949,0.002470919512535,-0.0098501522110203,0.0,0.0148043541194546,-0.0,-0.0160124903512981,0.00025868173597955,-0.0022066562218672247,1.2941111761121187,2.944593668004408
2021-02-26,-0.0006241563055639,0.0538513668644595,-0.0151581387956379,0.0635529114819255,-0.014689135742753,0.019622988309305,-0.0,-0.0032652000816995,-0.0076178577109887,0.03344051664349763,1.2842528213102964,3.0430624015676475
2021-02-27,,,,,,,-0.0,-0.0227477545287462,0.0,-0.00568693863218655,1.2842528213102964,3.025756692436018
2021-02-28,,,,,,,0.0,0.0995501705758645,0.0,0.024887542643966126,1.2842528213102964,3.101060341149285
2021-03-01,-0.0,-0.0208936911896143,-0.0002383111631901,-0.044527636486599,-0.0007122699931961,-0.0129570262155865,-0.0,-0.0252311618862803,-0.00023764528909655,-0.025902378944520025,1.2839476246773032,3.020735501063014
2021-03-02,0.0118038182632375,-0.0244567681154413,0.0121013360581037,-0.0484237582833956,0.019296934882866,-0.0269806777915745,0.0,0.0446320599698619,0.010800522301051801,-0.013807286055137376,1.297814929631013,2.979027341902928
2021-03-03,0.0078917130259141,-0.0158116896218432,-0.0002551745474449,-0.0486221818311275,-0.0007427417805521,-0.0036473661539315,-0.0,-0.0391203598141568,0.0017234491744792752,-0.02680039935526475,1.3000516477001125,2.8991882194496768
2021-03-04,-0.0004993506956797,0.0107383752369683,-0.0,-0.0377993135312829,0.0,0.0214792626014737,0.0,0.0075397016600922,-0.000124837673919925,0.0004895064918128249,1.2998893522764379,2.900607390904085
2021-03-05,0.0196613179934788,-0.0416735429417287,-0.0,-0.0584496728285433,-0.0,-0.018177909737323,-0.0,-0.0003049805235605,0.0049153294983697,-0.029651526507788874,1.306278736754299,2.814599953964004
2021-03-06,,,,,,,0.0,0.0469064981467979,0.0,0.011726624536699475,1.306278736754299,2.8476057108451513
2021-03-07,,,,,,,0.0,0.020306565464276,0.0,0.005076641366069,1.306278736754299,2.862061983791082
2021-03-08,-0.0004833932962674,0.0406496056908023,0.0,0.1964120760817838,0.0,0.0281015726799107,0.0,0.049335220420617,-0.00012084832406685,0.07862461871827844,1.306120875158198,3.0870905160147353
2021-03-09,-0.0,-0.0091665664831425,-0.0,-0.0081950691083265,-0.0,-0.0058176800938025,0.0,0.0216042437983854,0.0,-0.00039376797172152415,1.306120875158198,3.0858749186437233
2021-03-10,0.0,0.0165025789983597,0.0,0.0472113423653142,0.0,0.0202651597733103,0.0,0.0320767148487162,0.0,0.0290139489964251,1.306120875158198,3.1754083361426
2021-03-11,0.0027553026568605,-0.0076253623428564,-0.0,-0.008390501992574,-0.0,-0.0058195667614371,-0.0,-0.0081832066268457,0.000688825664215125,-0.0075046594309283,1.307020564737574,3.151577978025719
2021-03-12,-0.0098106760908976,0.024456723780631,0.0,0.0204834612062225,0.0017780796121464,-0.0039873452738419,0.0,0.0682165276795043,-0.0020081491196878,0.027292341848128975,1.3043958725410825,3.237591921563032
2021-03-13,,,,,,,-0.0,-0.0316896103705583,0.0,-0.007922402592639575,1.3043958725410825,3.2119424149297324
2021-03-14,,,,,,,-0.0,-0.0572510045685531,0.0,-0.014312751142138275,1.3043958725410825,3.1659706824619644
2021-03-15,-0.0050832008056421,0.0127430982687433,-0.0,-0.0438737719594042,-0.0005952039182466,0.0123505517921935,0.0,0.0160570219496691,-0.0014196011809721751,-0.000680774987199575,1.302544150619968,3.1638153688111372
2021-03-16,0.002593544698427,-0.0064507360190988,0.0,0.0368307426101173,-0.0,-0.0028186816205333,0.0,0.0363699628422531,0.00064838617460675,0.015982821953184574,1.303388702239045,3.2143820665435947
2021-03-17,0.013090043896189,-0.0339050315707296,-0.0,-0.0693207276395116,0.0142426901405378,-0.0266621436724746,-0.0,-0.0171896938938616,0.0068331835091817,-0.03676939919414435,1.3122949964252386,3.0961911691763544
2021-03-18,-0.0003865546483643,-0.0044802309404347,-0.0005329337978494,0.0026180050626212,-0.0005550078092585,-0.0016036156935881,0.0,0.0084296501376868,-0.00036862406386805,0.0012409521415713,1.3118112529106627,3.1000333942384577
2021-03-19,0.0,0.0283356049234191,-0.0035373340148459,0.0231038302993886,0.0,0.0244845012343968,-0.0,-0.0005657190459794,-0.000884333503711475,0.018839554352806275,1.3106511742691682,3.158436641864728
2021-03-20,,,,,,,-0.0,-0.0135512479558111,0.0,-0.003387811988952775,1.3106511742691682,3.147736452343071
2021-03-21,,,,,,,-0.0,-0.052053185400838,0.0,-0.0130132963502095,1.3106511742691682,3.1067740250563736
2021-03-22,-0.0,-0.0068886105483896,-0.0001528651017585,-0.0117014645636592,0.0,0.0067373654801365,0.0,0.0038474981233158,-3.8216275439625e-05,-0.0020013028771491245,1.310601086062887,3.100556429261376
2021-03-23,-0.0,-0.0199935446038969,-0.0,-0.0481605872781021,-0.0,-0.0089231693095681,-0.0,-0.035891807492523,0.0,-0.028242277171022526,1.310601086062887,3.01298965520178
2021-03-24,0.0,0.00416358079667,0.0,0.0160566274015578,-0.0,-0.013250716003578,-0.0,-0.0202770319222229,0.0,-0.0033268849318932744,1.310601086062887,3.0029657853179392
2021-03-25,0.0,0.0051413711749452,-0.0,-0.0338543824157676,0.0,0.0178187036268611,0.0,0.0663999247521864,0.0,0.013876404284556273,1.310601086062887,3.044636152607701
2021-03-26,0.0,0.0014850106994561,-0.0,-0.0119926670211124,-0.0,-0.0052434893118191,0.0,0.0151657594618888,0.0,-0.0001463465428966494,1.310601086062887,3.0441905806323883
2021-03-27,,,,,,,-0.0,-0.0004067213991215,0.0,-0.000101680349780375,1.310601086062887,3.0438810462693513
2021-03-28,,,,,,,0.0,0.0321613785450665,0.0,0.008040344636266626,1.310601086062887,3.068354898913157
2021-03-29,-0.0,-0.0122745363364777,0.0,0.0398010788512122,-0.0,-0.0144107529675553,0.0,0.0202162451955827,0.0,0.008333008685690474,1.310601086062887,3.0939235269365817
2021-03-30,0.0,0.0187656742783484,0.0,0.0508322055844403,0.0,0.0169073493051057,0.0,1.9359634988669328e-05,0.0,0.02163114720072077,1.310601086062887,3.16084864217552
2021-03-31,0.0,0.0069586677371684,-0.0,-0.00925245592312,0.0,0.0279087158593596,0.0,0.0030037350775407,0.0,0.0071546656877371755,1.310601086062887,3.183463457499824
2021-04-01,0.0,0.023577304244164,0.0,0.0442765912277189,0.0,0.02772850441875,0.0,0.0048819690112593,0.0,0.025116092225473053,1.310601086062887,3.2634196192948126
2021-04-02,,,,,,,-0.0,-0.0299813502934802,0.0,-0.00749533757337005,1.310601086062887,3.2389591876046393
2021-04-03,,,,,,,0.0,0.0200448971410081,0.0,0.005011224285252025,1.310601086062887,3.255190338544504
2021-04-04,,,,,,,0.0,0.0050941385529632,0.0,0.0012735346382408,1.310601086062887,3.259335936194707
2021-04-05,0.0,0.0024622013284583,0.0,0.0008247761127986,-0.0,-0.0048580259021083,-0.0,-0.0146554455947182,0.0,-0.0040566235138924,1.310601086062887,3.2461140373962656
2021-04-06,0.0,0.0133904053031612,-0.0,-0.0298574282089308,0.0045508154888354,0.0082303203778024,-0.0,-0.0368333901223608,0.00113770387220885,-0.011267523162582001,1.3120921619934218,3.209538372291521
2021-04-07,0.0,0.0192336598491535,0.0,0.019121596134364,-0.0006294071702281,0.0134053065882631,0.0,0.0405898082367752,-0.000157351792557025,0.02308759270213895,1.311885701939732,3.2836388869928737
2021-04-08,0.0,0.0202516046299321,-0.0,-0.0099151557330345,0.0059853341666216,0.0102665592146791,-0.0,-0.0013536328475677,0.0014963335416554,0.0048123438160022495,1.3138487205183627,3.299440886284678
2021-04-09,-0.0083688864788329,-0.0132328435423991,0.0,0.0368674123012944,0.000146604580602,0.000234508678057,0.0,0.0265813437190596,-0.0020555704745577248,0.012612605289002977,1.3111480118804297,3.3410554318577845
2021-04-10,,,,,,,0.0,0.0068859039497308,0.0,0.0017214759874327,1.3111480118804297,3.346806978556409
2021-04-11,,,,,,,-0.0,-0.0051741865402374,0.0,-0.00129354663505935,1.3111480118804297,3.3424777276511044
2021-04-12,-0.0005879982066761,0.024306317576624,0.0,0.0859569036478478,0.0066063433394347,0.0100816942940025,0.0,0.0602737647922182,0.00150458628318965,0.045154670077673126,1.3131207471943365,3.4934062066851603
